Feasibility selection for M+S^E_3 with selection size 0.1 and up 20 cut rounds 
filename,size,density,percent_gap_closed,nb_subproblems,nb_sdp_cuts
spar020-100-1,20,100,0.982545480286835,1051,840
spar020-100-2,20,100,0.8917470484428803,1070,855
spar020-100-3,20,100,0.9847890219271231,1086,972
spar030-060-1,30,60,0.8277276181037881,756,900
spar030-060-2,30,60,0.9999911698330568,668,594
spar030-060-3,30,60,0.8594194727984628,1197,1071
spar030-070-1,30,70,0.7947719763981608,1200,1440
spar030-070-2,30,70,0.9638734492698949,1174,1053
spar030-070-3,30,70,0.9153999981395029,1470,1323
spar030-080-1,30,80,0.8141007043313901,2003,2000
spar030-080-2,30,80,0.996554049763882,1780,1424
spar030-080-3,30,80,0.9991555293186436,2083,1664
spar030-090-1,30,90,0.8960752931046758,2551,2295
spar030-090-2,30,90,0.8794392263400671,2956,2655
spar030-090-3,30,90,0.9320509768663945,2643,2376
spar030-100-1,30,100,0.8384346753178037,3838,3064
spar030-100-2,30,100,0.8103089114489078,3923,3136
spar030-100-3,30,100,0.8678802416718517,3865,3066
spar040-030-1,40,30,0.9998664067905002,243,216
spar040-030-2,40,30,0.9672080122559281,281,308
spar040-030-3,40,30,0.9608255524363291,234,276
spar040-040-1,40,40,0.8011504967323694,567,840
spar040-040-2,40,40,0.9585412500130919,613,732
spar040-040-3,40,40,0.8175801233148616,621,930
spar040-050-1,40,50,0.8273472562122286,1114,1221
spar040-050-2,40,50,0.8588950952574461,1217,1331
spar040-050-3,40,50,0.868446565332944,1266,1386
spar040-060-1,40,60,0.8038267968628671,1861,1860
spar040-060-2,40,60,0.9172001602959298,1619,1610
spar040-060-3,40,60,0.9634483705946069,2381,2142
spar040-070-1,40,70,0.8710638358460865,2995,2691
spar040-070-2,40,70,0.8728616706254133,2889,2592
spar040-070-3,40,70,0.8779910023430686,3347,3006
spar040-080-1,40,80,0.8399050352969267,4742,3792
spar040-080-2,40,80,0.847185399692225,4520,4068
spar040-080-3,40,80,0.8637700318609999,5418,4320
spar040-090-1,40,90,0.8235318365688037,6491,5192
spar040-090-2,40,90,0.815480671364259,7002,5474
spar040-090-3,40,90,0.864146845574441,6906,5434
spar040-100-1,40,100,0.8364542080298086,9395,7512
spar040-100-2,40,100,0.7898419299361792,9579,6699
spar040-100-3,40,100,0.7253193653695468,9251,6475
spar050-030-1,50,30,0.9736787436904812,467,598
spar050-030-2,50,30,0.8086339062574136,514,714
spar050-030-3,50,30,0.8359294544802902,479,799
spar050-040-1,50,40,0.8576611220551715,1078,1284
spar050-040-2,50,40,0.8485106466079199,1310,1572
spar050-040-3,50,40,0.9092984916012381,1186,1534
spar050-050-1,50,50,0.7381970728215611,2400,2880
spar050-050-2,50,50,0.8072785247738057,2323,2552
spar050-050-3,50,50,0.8225993984174913,2548,2794
spar060-020-1,60,20,0.8416576144199253,275,486
spar060-020-2,60,20,0.9983889532091855,322,384
spar060-020-3,60,20,0.7709438530791295,330,627
spar070-025-1,70,25,0.8017486400001315,787,1326
spar070-025-2,70,25,0.7399540249935773,736,1241
spar070-025-3,70,25,0.8177976037194234,915,1274
spar070-050-1,70,50,0.7861635505652194,6608,5940
spar070-050-2,70,50,0.8184994042656677,5287,5280
spar070-050-3,70,50,0.8681928020570773,6058,5445
spar070-075-1,70,75,0.7441278083064072,22200,15540
spar070-075-2,70,75,0.7225702361176221,21114,14777
spar070-075-3,70,75,0.7317167930038239,21320,14924
spar080-025-1,80,25,0.8234929337567859,1217,1815
spar080-025-2,80,25,0.7153061737943629,1062,1908
spar080-025-3,80,25,0.8024513797454086,1319,2227
spar080-050-1,80,50,0.7300902959751857,10258,9225
spar080-050-2,80,50,0.8061764084951764,8680,7812
spar080-050-3,80,50,0.7854447627836887,8863,7974
spar080-075-1,80,75,0.727312496693265,33045,26432
spar080-075-2,80,75,0.7321648160096573,31783,22246
spar080-075-3,80,75,0.7314677291362356,32786,22946
spar090-025-1,90,25,0.7543417540288272,1839,2745
spar090-025-2,90,25,0.7678778847088741,1737,2422
spar090-025-3,90,25,0.7890368638402436,1872,2618
spar090-050-1,90,50,0.7542345496209768,14205,12780
spar090-050-2,90,50,0.7915279078980009,12738,11457
spar090-050-3,90,50,0.7880160988575103,12780,11502
spar090-075-1,90,75,0.6859561075308402,47607,33320
spar090-075-2,90,75,0.6872417722004717,46098,32263
spar090-075-3,90,75,0.6968731936626456,46718,32697
spar100-025-1,100,25,0.7419567360759367,2306,3450
spar100-025-2,100,25,0.7512425710516732,2332,3728
spar100-025-3,100,25,0.7774886083316159,2468,3444
spar100-050-1,100,50,0.7151433917981532,20119,18099
spar100-050-2,100,50,0.7345257489288026,18045,14432
spar100-050-3,100,50,0.74034428364497,18378,16533
spar100-075-1,100,75,0.6817710372747199,64945,40000
spar100-075-2,100,75,0.6859272501905972,63004,40000
spar100-075-3,100,75,0.6890341026497461,64757,40000
spar125-025-1,125,25,0.7130742167552436,5219,6773
spar125-025-2,125,25,0.7517476661900965,5356,6955
spar125-025-3,125,25,0.7662161967808625,5212,6773
spar125-050-1,125,50,0.7068842397411296,39432,31544
spar125-050-2,125,50,0.7033639167639207,40048,28028
spar125-050-3,125,50,0.7073871461200352,40525,28364
spar125-075-1,125,75,0.6711436997034769,133242,50000
spar125-075-2,125,75,0.6536179994489544,132145,55000
spar125-075-3,125,75,0.6613729111406786,129267,55000
